Sim_ID,Time (ms),I_ext (pA),v (mV),u (pA)
1,24.67,300.0,-22.124179099099326,49.211349430213474
1,24.68,300.0,-22.051562334647645,49.17384438713877
1,24.69,300.0,-21.978657120112047,49.13630694393287
1,24.7,300.0,-21.90546157431564,49.09873693670681
1,24.71,300.0,-21.831973799745292,49.06113420048728
1,24.72,300.0,-21.75819188237377,49.02349856920726
1,24.73,300.0,-21.684113891479168,48.98582987569623
1,24.740000000000002,300.0,-21.60973787946234,48.94812795167054
1,24.75,300.0,-21.535061881661672,48.91039262772353
1,24.76,300.0,-21.460083916165402,48.87262373331552
1,24.77,300.0,-21.384801983621735,48.83482109676386
1,24.78,300.0,-21.30921406704603,48.79698454523262
1,24.79,300.0,-21.23331813162588,48.75911390472242
1,24.8,300.0,-21.157112124523117,48.72120900005993
1,24.810000000000002,300.0,-21.080593974673647,48.68326965488742
1,24.82,300.0,-21.003761592584283,48.64529569165209
1,24.830000000000002,300.0,-20.92661287012689,48.60728693159526
1,24.84,300.0,-20.849145680330007,48.56924319474162
1,24.85,300.0,-20.771357877167297,48.53116429988806
1,24.86,300.0,-20.69324729534354,48.49305006459272
1,24.87,300.0,-20.614811750077312,48.45490030516357
1,24.88,300.0,-20.536049036881174,48.41671483664717
1,24.89,300.0,-20.4569569313384,48.378493472817034
1,24.900000000000002,300.0,-20.37753318887711,48.3402360261621
1,24.91,300.0,-20.29777554454103,48.30194230787491
1,24.92,300.0,-20.217681712757127,48.26361212783964
1,24.93,300.0,-20.137249387100333,48.225245294620194
1,24.94,300.0,-20.056476240054607,48.18684161544785
1,24.95,300.0,-19.975359922771183,48.14840089620909
1,24.96,300.0,-19.893898064823,48.10992294143301
1,24.97,300.0,-19.81208827395621,48.071407554278814
1,24.98,300.0,-19.72992813583779,48.03285453652295
1,24.990000000000002,300.0,-19.647415213800038,47.994263688546276
1,25.0,300.0,-19.564547048581286,47.95563480932101
1,25.01,300.0,-19.48132115806293,47.91696769639744
1,25.02,300.0,-19.39773503700311,47.87826214589065
1,25.03,300.0,-19.313786156766202,47.83951795246692
1,25.04,300.0,-19.229471965048987,47.800734909330124
1,25.05,300.0,-19.14478988560247,47.761912808207796
1,25.060000000000002,300.0,-19.059737317950244,47.723051439337205
1,25.07,300.0,-18.974311637102534,47.68415059145116
1,25.080000000000002,300.0,-18.888510193266214,47.645210051763605
1,25.09,300.0,-18.80233031155098,47.60622960595522
1,25.1,300.0,-18.715769291670885,47.56720903815862
1,25.11,300.0,-18.628824407642107,47.52814813094361
1,25.12,300.0,-18.541492907475877,47.48904666530202
1,25.13,300.0,-18.453772012867503,47.44990442063259
1,25.14,300.0,-18.365658918880413,47.4107211747255
1,25.150000000000002,300.0,-18.27715079362612,47.37149670374683
1,25.16,300.0,-18.188244777939225,47.33223078222275
1,25.17,300.0,-18.09893798504773,47.29292318302353
1,25.18,300.0,-18.00922750023885,47.25357367734745
1,25.19,300.0,-17.919110380519506,47.214182034704315
1,25.2,300.0,-17.828583654272347,47.174748022899045
1,25.21,300.0,-17.737644320906234,47.13527140801477
1,25.22,300.0,-17.646289350502112,47.09575195439598
1,25.23,300.0,-17.55451568345314,47.056189424631214
1,25.240000000000002,300.0,-17.462320230100016,47.0165835795358
1,25.25,300.0,-17.36969987036058,46.976934178134165
1,25.26,300.0,-17.27665145335392,46.937240977642006
1,25.27,300.0,-17.183171797019227,46.89750373344831
1,25.28,300.0,-17.08925768772847,46.85772219909699
1,25.29,300.0,-16.99490587989383,46.81789612626848
1,25.3,300.0,-16.90011309556872,46.778025264760885
1,25.310000000000002,300.0,-16.804876024043306,46.73810936247114
1,25.32,300.0,-16.70919132143363,46.698148165375734
1,25.330000000000002,300.0,-16.613055610264503,46.658141417511224
1,25.34,300.0,-16.516465479046477,46.61808886095463
1,25.35,300.0,-16.419417481845837,46.5779902358034
1,25.36,300.0,-16.321908137848652,46.53784528015529
1,25.37,300.0,-16.223933930917607,46.49765373008781
1,25.38,300.0,-16.12549130914263,46.45741531963764
1,25.39,300.0,-16.02657668438408,46.41712978077948
1,25.400000000000002,300.0,-15.927186431809426,46.37679684340495
1,25.41,300.0,-15.827316889422487,46.336416235300966
1,25.42,300.0,-15.72696435758536,46.29598768212794
1,25.43,300.0,-15.626125098533326,46.255510907397756
1,25.44,300.0,-15.524795335881706,46.214985632451295
1,25.45,300.0,-15.422971254125601,46.17441157643589
1,25.46,300.0,-15.320648998131272,46.13378845628221
1,25.47,300.0,-15.217824672620132,46.09311598668118
1,25.48,300.0,-15.11449434164408,46.05239388006022
1,25.490000000000002,300.0,-15.010654028053136,46.011621846559535
1,25.5,300.0,-14.90629971295431,45.97079959400783
1,25.51,300.0,-14.801427335161938,45.92992682789777
1,25.52,300.0,-14.696032790639668,45.88900325136127
1,25.53,300.0,-14.590111931933034,45.84802856514414
1,25.54,300.0,-14.483660567593587,45.807002467580794
1,25.55,300.0,-14.376674461593234,45.76592465456821
1,25.560000000000002,300.0,-14.269149332729764,45.72479481953987
1,25.57,300.0,-14.161080854022455,45.6836126534392
1,25.580000000000002,300.0,-14.05246465209795,45.64237784469256
1,25.59,300.0,-13.94329630656661,45.601090079182164
1,25.6,300.0,-13.833571349388196,45.559749040218264
1,25.61,300.0,-13.723285264227867,45.5183544085113
1,25.62,300.0,-13.612433485801096,45.47690586214337
1,25.63,300.0,-13.501011399208515,45.43540307653959
1,25.64,300.0,-13.389014339259248,45.393845724438805
1,25.650000000000002,300.0,-13.276437589783741,45.352233475864104
1,25.66,300.0,-13.163276382934894,45.31056599809281
1,25.67,300.0,-13.049525898477658,45.26884295562606
1,25.68,300.0,-12.935181263067294,45.227064010158074
1,25.69,300.0,-12.820237549515051,45.18522882054479
1,25.7,300.0,-12.704689776042281,45.14333704277236
1,25.71,300.0,-12.588532905521465,45.101388329924845
1,25.72,300.0,-12.4717618447052,45.059382332151834
1,25.73,300.0,-12.354371443441602,45.017318696635265
1,25.740000000000002,300.0,-12.236356493877121,44.975197067556046
1,25.75,300.0,-12.117711729645519,44.933017086060076
1,25.76,300.0,-11.998431825043108,44.89077839022374
1,25.77,300.0,-11.878511394190436,44.84848061501908
1,25.78,300.0,-11.757944990179082,44.80612339227828
1,25.79,300.0,-11.636727104204562,44.763706350657834
1,25.8,300.0,-11.51485216468374,44.721229115601986
1,25.810000000000002,300.0,-11.392314536357732,44.67869130930587
1,25.82,300.0,-11.26910851937895,44.636092550677965
1,25.830000000000002,300.0,-11.145228348382387,44.59343245530202
1,25.84,300.0,-11.020668191541287,44.550710635398566
1,25.85,300.0,-10.895422149605746,44.50792669978563
1,25.86,300.0,-10.769484254925318,44.465080253839155
1,25.87,300.0,-10.642848470453822,44.42217089945258
1,25.88,300.0,-10.515508688737468,44.37919823499605
1,25.89,300.0,-10.387458730884479,44.33616185527484
1,25.900000000000002,300.0,-10.258692345517273,44.29306135148732
1,25.91,300.0,-10.129203207705666,44.24989631118222
1,25.92,300.0,-9.998984917881193,44.20666631821521
1,25.93,300.0,-9.868031000732598,44.16337095270504
1,25.94,300.0,-9.736334904080957,44.120009790988696
1,25.95,300.0,-9.60388999773544,44.07658240557629
1,25.96,300.0,-9.470689572327823,44.03308836510485
1,25.97,300.0,-9.336726838126795,43.98952723429183
1,25.98,300.0,-9.201994923830135,43.94589857388751
1,25.990000000000002,300.0,-9.066486875335752,43.90220194062707
1,26.0,300.0,-8.93019565448997,43.85843688718165
1,26.01,300.0,-8.793114137813015,43.814602962108715
1,26.02,300.0,-8.655235115201755,43.77069970980187
1,26.03,300.0,-8.516551288607937,43.72672667043957
1,26.04,300.0,-8.377055270692955,43.68268337993337
1,26.05,300.0,-8.236739583457044,43.63856936987513
1,26.060000000000002,300.0,-8.095596656843904,43.59438416748355
1,26.07,300.0,-7.953618827318953,43.55012729554984
1,26.080000000000002,300.0,-7.810798336421162,43.50579827238248
1,26.09,300.0,-7.6671273292883875,43.461396611751255
1,26.1,300.0,-7.522597853154355,43.41692182283025
1,26.11,300.0,-7.377201855818271,43.372373410140135
1,26.12,300.0,-7.230931184084786,43.32775087348933
1,26.13,300.0,-7.083777582175354,43.283053707914476
1,26.14,300.0,-6.935732690108651,43.23828140361972
1,26.150000000000002,300.0,-6.786788042051011,43.19343344591527
1,26.16,300.0,-6.636935064634896,43.14850931515478
1,26.17,300.0,-6.486165075245202,43.103508486671835
1,26.18,300.0,-6.334469280273236,43.05843043071544
1,26.19,300.0,-6.181838773336277,43.01327461238433
1,26.2,300.0,-6.028264533463629,42.96804049156044
1,26.21,300.0,-5.873737423246673,42.92272752284104
1,26.22,300.0,-5.718248186953842,42.877335155470064
1,26.23,300.0,-5.561787448607968,42.83186283326798
1,26.240000000000002,300.0,-5.404345710026859,42.78630999456083
1,26.25,300.0,-5.245913348824864,42.740676072107945
1,26.26,300.0,-5.0864806163751,42.694960493028404
1,26.27,300.0,-4.926037635731993,42.64916267872651
1,26.28,300.0,-4.764574399511793,42.60328204481576
1,26.29,300.0,-4.60208076773187,42.55731800104179
1,26.3,300.0,-4.438546465605984,42.51126995120384
1,26.310000000000002,300.0,-4.273961081296289,42.46513729307508
1,26.32,300.0,-4.1083140636196225,42.418919418321465
1,26.330000000000002,300.0,-3.941594719707563,42.37261571241924
1,26.34,300.0,-3.7737922126197785,42.32622555457118
1,26.35,300.0,-3.604895558908064,42.2797483176212
1,26.36,300.0,-3.434893626131756,42.23318336796774
1,26.37,300.0,-3.2637751303214353,42.18653006547546
1,26.38,300.0,-3.091528633391622,42.139787763385606
1,26.39,300.0,-2.9181425404992885,42.09295580822466
1,26.400000000000002,300.0,-2.743605097348785,42.0460335397116
1,26.41,300.0,-2.5679043874403487,41.99902029066343
1,26.42,300.0,-2.391028329261433,41.951915386899046
1,26.43,300.0,-2.212964673420112,41.90471814714159
1,26.44,300.0,-2.033700999717556,41.85742788291887
1,26.45,300.0,-1.8532247141600582,41.810043898462304
1,26.46,300.0,-1.671523045907085,41.76256549060376
1,26.47,300.0,-1.4885830441558228,41.714991948670935
1,26.48,300.0,-1.304391574958583,41.66732255438051
1,26.490000000000002,300.0,-1.1189353179734172,41.61955658172976
1,26.5,300.0,-0.9322007631446341,41.57169329688596
1,26.51,300.0,-0.7441742073121271,41.52373195807389
1,26.52,300.0,-0.5548417507483892,41.47567181546143
1,26.53,300.0,-0.3641892936197176,41.42751211104291
1,26.54,300.0,-0.17220253237178737,41.379252078520494
1,26.55,300.0,0.02113304396451146,41.330890943183284
1,26.560000000000002,300.0,0.21583215754687018,41.282427921784375
1,26.57,300.0,0.4119097455787588,41.2338622224155
1,26.580000000000002,300.0,0.6093809642514689,41.18519304437943
1,26.59,300.0,0.8082611927724869,41.13641957806012
1,26.6,300.0,1.0085660374841907,41.08754100479024
1,26.61,300.0,1.2103113360730156,41.03855649671651
1,26.62,300.0,1.4135131618737296,40.989465216662246
1,26.63,300.0,1.618187828269005,40.94026631798761
1,26.64,300.0,1.8243518931891032,40.89095894444694
1,26.650000000000002,300.0,2.03202216371205,40.84154223004372
1,26.66,300.0,2.2412157007687905,40.792015298882525
1,26.67,300.0,2.4519498239553768,40.74237726501824
1,26.68,300.0,2.664242116454286,40.69262723230255
1,26.69,300.0,2.878110430069676,40.64276429422722
1,26.7,300.0,3.093572890377275,40.59278753376466
1,26.71,300.0,3.310647901994452,40.54269602320512
1,26.72,300.0,3.529354153971246,40.49248882399103
1,26.73,300.0,3.7497106253081265,40.442164986547844
1,26.740000000000002,300.0,3.9717365906015165,40.3917235501118
1,26.75,300.0,4.195451625822538,40.34116354255419
1,26.76,300.0,4.420875614231858,40.29048398020217
1,26.77,300.0,4.648028752433577,40.23968386765615
1,26.78,300.0,4.876931556574038,40.18876219760335
1,26.79,300.0,5.107604868687057,40.137717950627966
1,26.8,300.0,5.340069863192281,40.08655009501715
1,26.810000000000002,300.0,5.574348053548427,40.03525758656348
1,26.82,300.0,5.810461299067804,39.983839368363206
1,26.830000000000002,300.0,6.048431811895879,39.932294370610435
1,26.84,300.0,6.288282164159684,39.880621510387336
1,26.85,300.0,6.530035295292027,39.828819691449766
1,26.86,300.0,6.773714519533872,39.77688780400885
1,26.87,300.0,7.019343533622757,39.72482472450772
1,26.88,300.0,7.266946424669843,39.67262931539398
1,26.89,300.0,7.516547678233858,39.62030042488718
1,26.900000000000002,300.0,7.768172186594911,39.56783688674168
1,26.91,300.0,8.021845257236256,39.515237520004405
1,26.92,300.0,8.277592621539192,39.46250112876755
1,26.93,300.0,8.535440443696467,39.409626501916186
1,26.94,300.0,8.795415329852943,39.35661241287034
1,26.95,300.0,9.057544337477394,39.30345761932182
1,26.96,300.0,9.321854984975321,39.25016086296517
1,26.97,300.0,9.588375261546993,39.19672086922315
1,26.98,300.0,9.85713363730111,39.14313634696602
1,26.990000000000002,300.0,10.128159073628868,39.08940598822502
1,27.0,300.0,10.401481033848698,39.035528467899475
1,27.01,300.0,10.677129494129005,38.9815024434575
1,27.02,300.0,10.955134954696383,38.92732655463034
1,27.03,300.0,11.235528451340585,38.87299942309973
1,27.04,300.0,11.518341567222294,38.81851965217863
1,27.05,300.0,11.803606444996326,38.763885826484604
1,27.060000000000002,300.0,12.091355799256931,38.709096511606184
1,27.07,300.0,12.38162292931781,38.65415025376159
1,27.080000000000002,300.0,12.674441732336374,38.59904557944981
1,27.09,300.0,12.969846716792027,38.54378099509393
1,27.1,300.0,13.267873016332356,38.488354986676185
1,27.11,300.0,13.568556403995647,38.432766019364884
1,27.12,300.0,13.87193330682519,38.377012537132615
1,27.13,300.0,14.178040820884519,38.32109296236591
1,27.14,300.0,14.486916726690016,38.2650056954656
1,27.150000000000002,300.0,14.798599505071019,38.208749114438184
1,27.16,300.0,15.113128353474126,38.15232157447755
1,27.17,300.0,15.43054320272514,38.09572140753678
1,27.18,300.0,15.750884734262575,38.03894692189021
1,27.19,300.0,16.07419439786115,37.98199640168474
1,27.2,300.0,16.400514429857992,37.92486810648087
1,27.21,300.0,16.72988787190204,37.86756027078247
1,27.22,300.0,17.062358590240432,37.81007110355556
1,27.23,300.0,17.397971295563764,37.75239878773519
1,27.240000000000002,300.0,17.736771563425428,37.69454147972075
1,27.25,300.0,18.07880585525758,37.6364973088587
1,27.26,300.0,18.42412154000293,37.578264376912756
1,27.27,300.0,18.772766916382245,37.51984075752122
1,27.28,300.0,19.12479123582267,37.461224495640636
1,27.29,300.0,19.480244726065838,37.40241360697594
1,27.3,300.0,19.83917861548358,37.34340607739616
1,27.310000000000002,300.0,20.201645158122048,37.28419986233571
1,27.32,300.0,20.567697659503125,37.22479288618046
1,27.330000000000002,300.0,20.937390503208622,37.16518304163824
1,27.34,300.0,21.310779178273815,37.1053681890936
1,27.35,300.0,21.687920307422562,37.04534615594574
1,27.36,300.0,22.068871676170097,36.985114735929734
1,27.37,300.0,22.453692262829176,36.924671688419984
1,27.38,300.0,22.84244226944802,36.86401473771586
1,27.39,300.0,23.235183153718477,36.80314157230843
1,27.400000000000002,300.0,23.631977661885653,36.74204984412819
1,27.41,300.0,24.03288986269954,36.6807371677729
1,27.42,300.0,24.437985182445807,36.61920111971483
1,27.43,300.0,24.847330441094556,36.55743923748718
1,27.44,300.0,25.26099388961261,36.495449018848355
1,27.45,300.0,25.679045248478584,36.43322792092412
1,27.46,300.0,26.101555747451066,36.370773359326165
1,27.47,300.0,26.52859816663288,36.30808270724706
1,27.48,300.0,26.960246878885876,36.24515329453007
1,27.490000000000002,300.0,27.396577893643542,36.18198240671373
1,27.5,300.0,27.837668902179402,36.11856728404977
1,27.51,300.0,28.283599324386365,36.05490512049373
1,27.52,300.0,28.734450357124608,35.99099306266755
1,27.53,300.0,29.1903050242037,35.92682820879267
1,27.54,300.0,29.651248228058748,35.86240760759331
1,27.55,300.0,30.11736680319323,35.79772825716818
1,27.560000000000002,300.0,30.58874957145413,35.73278710383027
1,27.57,300.0,31.065487399217396,35.667581040913035
1,27.580000000000002,300.0,31.547673256559463,35.60210690754204
1,27.59,300.0,32.035402278494,35.53636148737107
1,27.6,300.0,32.5287718283629,35.47034150728093
1,27.61,300.0,33.02788156346498,35.40404363604028
1,27.62,300.0,33.532833503020726,35.33746448292645
1,27.63,300.0,34.043732098564966,35.27060059630554
1,27.64,300.0,35.0,35.203448462169575
1,27.650000000000002,300.0,-50.0,135.13600450262993
1,27.66,300.0,-49.99051127144743,135.08946783560035
1,27.67,300.0,-49.981017877031775,135.04293943369464
1,27.68,300.0,-49.97151980495253,134.99641929163104
1,27.69,300.0,-49.96201704338997,134.94990740412223
1,27.7,300.0,-49.952509580505094,134.90340376587542
1,27.71,300.0,-49.94299740443953,134.85690837159228
1,27.72,300.0,-49.93348050331548,134.81042121596894
1,27.73,300.0,-49.92395886523562,134.76394229369598
1,27.740000000000002,300.0,-49.91443247828306,134.71747159945843
1,27.75,300.0,-49.90490133052127,134.6710091279358
1,27.76,300.0,-49.89536540999396,134.624554873802
1,27.77,300.0,-49.88582470472505,134.57810883172536
1,27.78,300.0,-49.8762792027186,134.5316709963686
1,27.79,300.0,-49.866728891958694,134.4852413623889
1,27.8,300.0,-49.8571737604094,134.43881992443775
1,27.810000000000002,300.0,-49.847613796014684,134.39240667716106
1,27.82,300.0,-49.83804898669834,134.34600161519916
1,27.830000000000002,300.0,-49.82847932036389,134.29960473318658
1,27.84,300.0,-49.818904784894556,134.25321602575238
1,27.85,300.0,-49.80932536815313,134.20683548751984
1,27.86,300.0,-49.79974105798195,134.1604631131066
1,27.87,300.0,-49.79015184220277,134.1140988971246
1,27.88,300.0,-49.78055770861673,134.0677428341801
1,27.89,300.0,-49.77095864500426,134.02139491887365
1,27.900000000000002,300.0,-49.76135463912499,133.9750551458001
1,27.91,300.0,-49.751745678717704,133.92872350954855
1,27.92,300.0,-49.742131751500224,133.88240000470233
1,27.93,300.0,-49.732512845169374,133.8360846258391
1,27.94,300.0,-49.722888947400854,133.7897773675307
1,27.95,300.0,-49.71326004584922,133.7434782243432
1,27.96,300.0,-49.70362612814775,133.6971871908369
1,27.97,300.0,-49.693987181908405,133.65090426156635
1,27.98,300.0,-49.68434319472172,133.60462943108018
1,27.990000000000002,300.0,-49.674694154156754,133.55836269392134
1,28.0,300.0,-49.665040047760996,133.51210404462688
1,28.01,300.0,-49.655380863060266,133.465853477728
1,28.02,300.0,-49.64571658755868,133.41961098775008
1,28.03,300.0,-49.636047208738525,133.3733765692126
1,28.04,300.0,-49.62637271406021,133.32715021662926
1,28.05,300.0,-49.616693090962166,133.28093192450777
